102.5136364,2255.3,252.5,162,143.5,106,899.6,10,100,89.96,59.6,17,10.9,3.505882353,308.5,48,32.5,6.427083333
175.9666667,4223.2,491.5,406.6,385.7,422.7,672.4,18,50,37.35555556,106,18,15.2,5.888888889,2076.7,273,24,7.606959707
290.0666667,6961.6,565.7,533.4,607,387.7,2150,27,150,79.62962963,1311.6,140,42,9.368571429,2056.2,322,24,6.385714286
497.5083333,11940.2,1197.5,951.3,966.7,1218.4,5392.6,66,168,81.70606061,640.8,131,19.8,4.891603053,4193.8,536,26,7.824253731
166.8045455,3669.7,600,248.8,226.1,545.5,1600,16,100,100,83.5,24,8,3.479166667,1725.4,217,26,7.951152074
281.6041667,6758.5,1216.8,885.5,628.5,447.8,1720,12,200,143.3333333,125.3,24,17.7,5.220833333,3707.4,573,27,6.470157068
265.3958333,6369.5,648.6,734.32,429.18,508.34,2195.1,42,200,52.26428571,869.2,94,24,9.246808511,1860.8,237,24,7.851476793
230.0375,5520.9,817.7,526.3,232.1,419.1,740,11,100,67.27272727,143.8,16,55,8.9875,3332.2,441,30,7.55600907
292.19625,7012.71,476.5,559.15,622.9,485.33,1890,45,100,42,306.45,65,13.3,4.714615385,2793.6,443,19.6,6.306094808
225.7054167,5416.93,697.26,604.9,339.1,529.5,2242.94,65,100,34.50676923,61.9,32,7.8,1.934375,1940.4,375,38.9,5.1744
427.2625,10254.3,1234.9,977.2,805.5,1049.1,4335,62,200,69.91935484,482.7,128,17.3,3.77109375,3213.4,616,15.5,5.216558442
609.2333333,14621.6,1900.7,1027,1246.4,1596,6550,44,200,148.8636364,2237.5,356,52,6.28511236,3765.8,617,26,6.103403566
425.8779167,10221.07,1560.34,996.39,840.97,1042.88,3575.31,49,200,72.9655102,1398.7,144,24.9,9.713194444,2841.2,301,31,9.439202658
242.825,5827.8,806.8,572.7,426.6,578.3,2006.4,35,100,57.32571429,164.5,33,14.4,4.984848485,2109.7,366,23.3,5.76420765
399.7791667,9594.7,1169.6,704.4,1037.6,919.6,4250,24,200,177.0833333,771.3,130,23.7,5.933076923,3045.9,456,30,6.679605263
189.7625,4554.3,537.2,421.8,517.88,360.8,1746.81,23,187,75.94826087,124.1,24,15,5.170833333,1238,172,44,7.197674419
419.0666667,10057.6,1034.3,807.8,1003.3,898,4401,39,300,112.8461538,771.6,144,14.9,5.358333333,3318.4,509,22,6.519449902
148.8,3571.2,506.9,421.4,343.5,338.9,630,11,100,57.27272727,52.3,8,17.5,6.5375,1776.9,210,24,8.461428571
168.1129167,4034.71,745.7,329.9,263.26,375.04,771.9,23,100,33.56086957,343.1,50,30,6.862,1887.4,258,26,7.315503876
405.3416667,9728.2,1314.7,1003.3,803.4,657.2,4150,42,100,98.80952381,365.6,69,12.5,5.298550725,3496.8,443,21,7.893453725
146.675,2933.5,448.5,513.6,230.5,317.4,1300,18,100,72.22222222,10.4,4,4,2.6,998.8,142,22.2,7.033802817
135.02,2970.44,566.1,395.9,257.5,251.74,950.74,21,56,45.27333333,171.4,40,8.5,4.285,1031.3,172,15.5,5.995930233
381.4191667,9154.06,1039.77,1013.71,801.64,687.11,3802.28,45,164.14,84.49511111,484.6,109,15.9,4.44587156,3404.9,464,28,7.338146552
428.0127273,9416.28,1512.2,995.93,658.9,1149.35,4111.05,35,200,117.4585714,1070.1,142,43.8,7.535915493,2953,398,21,7.41959799
233.2333333,5597.6,687.9,727,744.2,667.6,1760,23,200,76.52173913,696.1,76,21.6,9.159210526,1663.5,227,18,7.328193833
149.8845455,3297.46,507.9,357.5,255.2,269.3,300,4,100,75,121.6,16,23.4,7.6,2076.8,250,35,8.3072
305.2791667,7326.7,645.5,687,728.1,505,2551.2,49,115,52.06530612,488.3,59,21.4,8.276271186,1972.6,185,36,10.6627027
176.0481818,3873.06,364.5,178.5,189.5,106.5,1463.06,45,55,32.51244444,7,1,7,7,1178,164,16,7.182926829
423.9358333,10174.46,1193.6,1346.26,669,1452.6,4445,48,100,92.60416667,464.6,82,17,5.665853659,3674,407,39,9.027027027
108.93125,2614.35,228.15,304.8,214.8,270.5,495,15,100,33,35.3,4,15.3,8.825,1059.35,137,19,7.732481752
317.05375,7609.29,1015.99,716.3,670.3,538.7,2595.19,11,300,235.9263636,214.5,34,11.8,6.308823529,2837.6,304,32.4,9.334210526
272.0770833,6529.85,722.65,445.7,438.3,437.8,1141.85,14,120,81.56071429,61.8,16,11.8,3.8625,3149.2,442,19.2,7.124886878
204.8333333,4916,595.6,662.66,360.8,513.42,2167.6,31,100.06,69.92258065,398.8,81,16.1,4.92345679,1372.6,187,26,7.340106952
416.5216667,9996.52,1369.7,963.3,689.8,900.1,4096.2,70,100,58.51714286,758.4,192,28.4,3.95,2741.7,563,15,4.869804618
194.025,4656.6,600.9,365.9,398.8,438.2,1892,84,50,22.52380952,42.1,17,7.9,2.476470588,1336.8,264,20.5,5.063636364
120.7625,2898.3,171.4,119.9,220.7,274.2,400,7,100,57.14285714,65.6,13,11,5.046153846,1388.2,305,26,4.55147541
567.575,13621.8,1568,1333.8,975.4,1073.4,6350,26,500,244.2307692,1646.2,350,18.3,4.703428571,4326.6,529,15,8.178827977
565.7508333,13578.02,2004.1,1210.1,1054.8,1420.7,5119,13,500,393.7692308,226,60,23.5,3.766666667,6467.8,862,64,7.50324826
517.0772727,11375.7,1997.5,1245.8,945.3,1119.5,2000,13,200,153.8461538,99.4,16,29.3,6.2125,7987.3,610,52,13.09393443
271.57125,6517.71,1406.4,708.5,453.51,479.5,1870,23,100,81.30434783,687.1,83,26.3,8.278313253,2446.5,323,19,7.574303406
257.52875,6180.69,975.2,1200,568.09,466.9,2025,19,150,106.5789474,384.1,69,12.8,5.566666667,2424.8,310,27,7.821935484
125.4833333,3011.6,281.1,318,167,259.1,530,8,100,66.25,184.1,38,15,4.844736842,1807.5,254,30,7.116141732
410.4416667,9850.6,1180.8,795.9,1184.3,834.8,4050,22,400,184.0909091,429.5,64,15.2,6.7109375,3674.6,513,15.7,7.162962963
375.575,9013.8,773.5,698.7,768.5,1037.8,3592.3,22,250,163.2863636,159,31,10.2,5.129032258,3121.6,449,24,6.95233853
147.9568182,3255.05,407.7,402,56,406.5,1500,15,100,100,155.2,29,35.1,5.351724138,1304.1,126,33,10.35
394.3270833,9463.85,1030.8,849.3,744.8,637.2,3200,22,300,145.4545455,639.9,98,30,6.529591837,2422.7,323,28,7.500619195
281.9875,6767.7,1107.8,571.7,325.5,596.5,2471.6,10,500,247.16,438.3,83,40,5.280722892,2635.4,354,27,7.444632768
464.4141667,11145.94,1604.34,1172.7,1011.5,765.2,4525,24,350,188.5416667,755,121,27.9,6.239669421,4503.6,456,40,9.876315789
245.4375,5890.5,448,655.2,444.4,478.2,2200,13,200,169.2307692,292.4,41,14.5,7.131707317,2235.6,279,17.3,8.012903226
284.9958333,6839.9,1088.4,829.6,558.7,398.2,1857,24,170,77.375,439.2,63,31.1,6.971428571,3153.6,388,26,8.127835052
415.9929167,9983.83,1105.2,1155.6,962.8,923.6,3739,31,200,120.6129032,479.5,57,30.7,8.412280702,3496.8,431,25,8.113225058
626.295,15031.08,1139.17,1369.3,1345.3,1420.55,6018.77,14,700,429.9121429,1335.5,253,24,5.278656126,3479.6,446,42,7.801793722
259.0516667,6217.24,1075.2,1050.85,695.3,537.17,2110.84,18,205,117.2688889,357.4,48,23.4,7.445833333,2562.9,248,30,10.33427419
221.5583333,5317.4,376.2,640.8,248.5,533.9,984.3,9,200,109.3666667,133.1,12,41.8,11.09166667,2548.7,376,24.7,6.778457447
233.4783333,5603.48,444.9,306.6,238.82,392.86,1239.47,17,122,72.91,111.4,24,13,4.641666667,2739.1,467,26,5.865310493
272.45,6538.8,933.8,868.4,506.2,602.3,2150,23,100,93.47826087,517.2,53,26.3,9.758490566,2215.3,322,40,6.879813665
264.8375,6356.1,847.7,827.7,599.8,702.1,2600,36,150,72.22222222,771.1,122,22,6.320491803,1758,268,21,6.559701493
352.325,8455.8,845.8,974.4,371,672,3570,26,300,137.3076923,97.2,23,14.9,4.226086957,2706.2,296,30,9.142567568
533.2681818,11731.9,994.7,1158.2,931.2,585.2,4450,12,800,370.8333333,992.5,153,33.6,6.486928105,3520.4,470,41,7.490212766
418.6083333,10046.6,1350,1008.6,964.5,844.6,4294,60,150,71.56666667,921.6,143,17,6.444755245,3089.1,409,28,7.552811736
358.3566667,8600.56,897.13,746.23,565.7,849.9,3285,29,150,113.2758621,730.1,96,21.7,7.605208333,2666.9,366,28,7.286612022
388.2595833,9318.23,1337.9,899.4,796.1,715.8,4100,35,500,117.1428571,400.8,83,12,4.828915663,2685.9,373,26,7.20080429
